dates_document_date,document_digital_id,document_if_published_publication_details,document_if_published_volume_link,document_if_published_volume_reference,document_if_published_volume_reference_noDoc,document_language_code,document_publication_date,document_reference,document_related_to_dodis_docs_item1,document_related_to_dodis_docs_item2,document_related_to_dodis_docs_item3,document_related_to_dodis_docs_item4,document_related_to_dodis_docs_item5,document_related_to_dodis_docs_item6,document_summary,document_type_document,geographic_nouns_geo_nouns_mentioned_item1,geographic_nouns_geo_nouns_mentioned_item2,geographic_nouns_geo_nouns_mentioned_item3,geographic_nouns_geo_nouns_mentioned_item4,geographic_nouns_geo_nouns_mentioned_item5,geographic_nouns_geo_nouns_mentioned_item6,geographic_nouns_geo_nouns_mentioned_item7,geographic_nouns_geo_nouns_mentioned_item8,geographic_nouns_geo_nouns_mentioned_item9,geographic_nouns_geo_nouns_mentioned_item10,geographic_nouns_geo_nouns_mentioned_item11,geographic_nouns_geo_nouns_mentioned_item12,geographic_nouns_geo_nouns_mentioned_item13,geographic_nouns_geo_nouns_mentioned_item14,geographic_nouns_geo_nouns_mentioned_item15,geographic_nouns_geo_nouns_mentioned_item16,geographic_nouns_geo_nouns_mentioned_item17,geographic_nouns_geo_nouns_mentioned_item18,geographic_nouns_geo_nouns_mentioned_item19,geographic_nouns_geo_nouns_mentioned_item20,geographic_nouns_geo_nouns_mentioned_item21,geographic_nouns_geo_nouns_mentioned_item22,geographic_nouns_geo_nouns_mentioned_item23,geographic_nouns_geo_nouns_mentioned_item24,geographic_nouns_geo_nouns_mentioned_item25,geographic_nouns_geo_nouns_mentioned_item26,geographic_nouns_geo_nouns_mentioned_item27,geographic_nouns_geo_nouns_mentioned_item28,geographic_nouns_geo_nouns_mentioned_item29,geographic_nouns_geo_nouns_mentioned_item30,geographic_nouns_geo_nouns_mentioned_item31,geographic_nouns_geo_nouns_mentioned_item32,geographic_nouns_geo_nouns_mentioned_item33,geographic_nouns_geo_nouns_mentioned_item34,geographic_nouns_geo_nouns_mentioned_item35,geographic_nouns_geo_nouns_mentioned_item36,geographic_nouns_geo_nouns_mentioned_item37,geographic_nouns_geo_nouns_mentioned_item38,geographic_nouns_geo_nouns_mentioned_item39,geographic_nouns_geo_nouns_mentioned_item40,locations_archives_recipient_location,organizations_author_organization,organizations_other_organizations_mentioned_item1,organizations_other_organizations_mentioned_item2,organizations_other_organizations_mentioned_item3,organizations_other_organizations_mentioned_item4,organizations_other_organizations_mentioned_item5,organizations_other_organizations_mentioned_item6,organizations_other_organizations_mentioned_item7,organizations_other_organizations_mentioned_item8,organizations_other_organizations_mentioned_item9,organizations_other_organizations_mentioned_item10,organizations_other_organizations_mentioned_item11,organizations_other_organizations_mentioned_item12,organizations_other_organizations_mentioned_item13,organizations_other_organizations_mentioned_item14,organizations_other_organizations_mentioned_item15,organizations_other_organizations_mentioned_item16,organizations_other_organizations_mentioned_item17,organizations_other_organizations_mentioned_item18,organizations_other_organizations_mentioned_item19,organizations_other_organizations_mentioned_item20,organizations_other_organizations_mentioned_item21,organizations_other_organizations_mentioned_item22,organizations_other_organizations_mentioned_item23,organizations_other_organizations_mentioned_item24,organizations_other_organizations_mentioned_item25,organizations_other_organizations_mentioned_item26,organizations_other_organizations_mentioned_item27,organizations_other_organizations_mentioned_item28,organizations_other_organizations_mentioned_item29,organizations_other_organizations_mentioned_item30,organizations_other_organizations_mentioned_item31,organizations_other_organizations_mentioned_item32,organizations_other_organizations_mentioned_item33,organizations_other_organizations_mentioned_item34,organizations_other_organizations_mentioned_item35,organizations_other_organizations_mentioned_item36,organizations_other_organizations_mentioned_item37,organizations_other_organizations_mentioned_item38,organizations_other_organizations_mentioned_item39,organizations_other_organizations_mentioned_item40,organizations_recipient_organization,persons_author_person,persons_other_persons_mentioned_item1,persons_other_persons_mentioned_item2,persons_other_persons_mentioned_item3,persons_other_persons_mentioned_item4,persons_other_persons_mentioned_item5,persons_other_persons_mentioned_item6,persons_other_persons_mentioned_item7,persons_other_persons_mentioned_item8,persons_other_persons_mentioned_item9,persons_other_persons_mentioned_item10,persons_other_persons_mentioned_item11,persons_other_persons_mentioned_item12,persons_other_persons_mentioned_item13,persons_other_persons_mentioned_item14,persons_other_persons_mentioned_item15,persons_other_persons_mentioned_item16,persons_other_persons_mentioned_item17,persons_other_persons_mentioned_item18,persons_other_persons_mentioned_item19,persons_other_persons_mentioned_item20,persons_other_persons_mentioned_item21,persons_other_persons_mentioned_item22,persons_other_persons_mentioned_item23,persons_other_persons_mentioned_item24,persons_other_persons_mentioned_item25,persons_other_persons_mentioned_item26,persons_other_persons_mentioned_item27,persons_other_persons_mentioned_item28,persons_other_persons_mentioned_item29,persons_other_persons_mentioned_item30,persons_other_persons_mentioned_item31,persons_other_persons_mentioned_item32,persons_other_persons_mentioned_item33,persons_other_persons_mentioned_item34,persons_other_persons_mentioned_item35,persons_other_persons_mentioned_item36,persons_other_persons_mentioned_item37,persons_other_persons_mentioned_item38,persons_other_persons_mentioned_item39,persons_other_persons_mentioned_item40,persons_recipient_person,persons_signatory_person,tags_document_tags_item1,tags_document_tags_item2,tags_document_tags_item3,tags_document_tags_item4,tags_document_tags_item5,tags_document_tags_item6,tags_document_tags_item7,tags_document_tags_item8,tags_document_tags_item9,tags_document_tags_item10,tags_document_tags_item11,tags_document_tags_item12
22.10.1953,10410,,,,,fr,22.10.1953,,,,,,,,"Der Schweizer Geschäftsträger berichtet über ein Gespräch mit seinem aus Bern nach Bulgarien zurückberufenen bulgarischen Kollegen: gegenseitige Abtastung bezüglich der bevorstehenden Wirtschaftsverhandlungen, hauptsächliche Motive und Ziele Bulgariens, Ressentiments gegenüber Schweizer Banken.",,Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1969/121#8124*,Swiss Embassy in Sofia,Bulgaria/Embassy in Bern,Bulgaria/Government,Bulgaria/Ministry of Foreign Trade,Europäische Zahlungsunion,FDF/FIF/Federal Pension Fund,FDFA/State Secretariat/Directorate of Political Affairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDEA/Federal Office of Foreign Economic Affairs,,"Bauer, Friedrich",Bochkov,Daskaloff,"Popoff, Boris","Troendle, Max (1905–2004)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bulgaria (Economy),Bulgaria (General),East-West-Trade (1945–1990),,,,,,,,,
19.3.1954,10411,,,,,de,19.3.1954,,,,,,,,"Troendle informiert Türler (Schweizerischer Bankverein und ASB) und will dessen Meinung über den Zwischenstand der Verhandlungen mit Bulgarien: Rückkauflösung, Höhe des Rückkaufsatzes; Bulgarische Behauptung, dass Schweizer Gläubiger mit Zinsen schon genug verdient hätten; Vergleich mit dem von Frankreich Erreichten sowie mit den Resultaten der Vehandlungen mit Polen, Ungarn und Rumänien.",,Bulgaria,France,Hungary,Poland,Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1976/17#1938*,,Bulgaria/Government,Bulgaria/National Bank,Bulgarien/Wirtschaftsdelegation für die Schweiz,Federal Department for Foreign Affairs,Schweizerische Wirtschaftsdelegation für die Verhandlungen mit Bulgarien,Swiss Bankers Association,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Bank Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Türler, Carl","Troendle, Max (1905–2004)",Bulgaria (Economy),Bulgaria (General),,,,,,,,,,
3.3.1955,10412,,,,,de,3.3.1955,,,,,,,,"Reaktionen der interessierten Kreise auf das Abkommen mit Bulgarien vom 26.11.1954: Zweifel an den Zukunftsprognosen der Verhandlungsdelegation, Vergleiche mit den Erfahrungen mit anderen Ostblockstaaten.",Minutes (PV) •,Bulgaria,Czechoslovakia,Eastern Bloc states,France,Hungary,Poland,Romania,Russia,Yugoslavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1970/217#6808*,,Bulgaria/Government,Bulgarien/Wirtschaftsdelegation für die Schweiz,Council of States/Committee on Foreign Trade,FDEA/Federal Office of Foreign Economic Affairs,Federal Assembly,CN/Commission pour les accords commerciaux avec la Bulgarie,Swiss Federal Council,Völkerbund/Finanzkomitee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bauer, Friedrich","Bauer, Albert (1911–1970)","Dellberg, Karl (1886–1978)","Frey, Hans Karl (1916–1974)","Gfeller, Hans (1897–1967)","Guinand, André (1901–1991)","Hackhofer, Karl (1904–1977)","Holenstein, Thomas  (1896–1962)","Jaccard, Michel (1914–1988)","Meili, Armin (1890–1967)","Schuler, Hans (1899–1977)","Siegrist, Rudolf (1886–1965)","Stoffel, Leo (1910–1992)","Stünzi, Walter (1896–)","Trüb, Walther (1883–1962)",,,,,,,,,,,,,,,,,,,,,,,,,,,"Brunner, Hans (1916–)",Bulgaria (Economy),Bulgaria (General),,,,,,,,,,
8.4.1961,10413,,,,,de,8.4.1961,,http://dodis.ch/10379,,,,,,Orientierung über die bevorstehenden Verhandlungen zwischen Algerien und Frankreich in Evian. Einschätzung der von der Schweiz zu leistenden Dienste und deren Kosten. Antrag auf Erteilung der entsprechenden Anweisungen an die zustehenden Departemente und teilweise Übernahme der Kosten.,Proposal (P) •,Algeria,Basel-City,Bois d'Alvault,Évian,France,Geneva,Lucerne,Qatar,Rome,Tunis,Zurich,Zurich (Canton),,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1976/17#1173*; CH-BAR#null; CH-BAR#E1001#1967/125#9*,Federal Department for Foreign Affairs,Algeria/Provisional Government of the Algerian Republic,Compagnie Générale de Navigation sur le lac Léman,"Federal Department of the Environment, Transport, Energy, and Communications",France/Government,Geneva/Police,Geneva/Public Works Department,Genf/Kantonales Justiz- und Polizeidepartement,Gretag,Helisuisse A.G.,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,"Fischli, Alfred (1914–1992)","Helg, René (1917–1989)","Leyvraz, André",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evian Agreements and end of the Algerian War (1962),Good offices,Algeria (General),France (General),,,,,,,,
21.10.1961,10414,,,,,de,21.10.1961,,http://dodis.ch/10386,,,,,,"Wegen französischer Repressionen ist die Zahl Algerischer Flüchtlinge gestiegen. Verfolgten soll grundsätzlich Zuflucht gewährt werden. Für den Fall eines weiteren Anstiegs wird jedoch der Antrag gestellt, Massnahmen zu treffen, die der Einschränkung der Grenzübertritte dienen.",Proposal (P) •,Algeria,France,Geneva,Geneva (Canton),Paris,Vaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E1001#1967/125#11*; CH-BAR#E2001E#1976/17#1156*,,Algeria/National Liberation Front,Federal Department for Foreign Affairs,"Federal Department of Defence, Civil Protection and Sport",Federal Department of Finance,Federal Department of Justice and Police,France/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Probst, Raymond (1919–2001)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wahlen, Friedrich Traugott (1899–1985)",Algeria (General),Evian Agreements and end of the Algerian War (1962),,,,,,,,,,
10.5.1962,10415,,,,,fr,10.5.1962,,http://dodis.ch/10398,,,,,,G. Borel s’inquiète en raison d’une rumeur qu’il a entendu concernant des activistes et assassins de l’OAS séjournant en Suisse et préparant un coup.,Letter (L),France,Romandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1978/84#554*,,Federal Department for Foreign Affairs,National Council/Foreign Policy Committee,Organisation Armée Secrète,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Borel, Georges (1900–1975)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Probst, Raymond (1919–2001)","Borel, Georges (1900–1975)",Political issues,Neutrality policy,Good offices,Algeria (General),France (General),,,,,,,
25.6.1962,10416,,,,,de,25.6.1962,,http://dodis.ch/10400,,,,,,"Es wird beantragt die Algerische Republik auf ihre Unabhängigkeit hin anzuerkennen. Aufgrund der besonderen Verhältnisse wird das EPD ermächtigt, die Art und Weise sowie den passenden Zeitpunkt zu bestimmen. Das Generalkonsulat in Algier wird zu gegebener Zeit in eine Botschaft umgewandelt.",Proposal (P) •,Algeria,Algiers,Rocher Noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1976/17#1104*,Federal Department for Foreign Affairs,Algeria/Provisional Government of the Algerian Republic,Algérie/Exécutif provisoire,Algerien/Staat,Consulate General of Switzerland in Algiers,Swiss Embassy in Algiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss Federal Council,"Probst, Raymond (1919–2001)","Farès, Abderrahmane (1911–1991)","Studer, Jean (1908–1978)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wahlen, Friedrich Traugott (1899–1985)",Questions concerning the Recognition of States,Political issues,Neutrality policy,Good offices,Colonization and Decolonization,Algeria (General),,,,,,
20.4.1951,10417,,,,,fr,20.4.1951,,,,,,,,Conclu: 20.4.1951. Remplacé par Accord du 25.8.1953,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Others),Federal Republic of Germany (General),Transit and transport,,,,,,,,,
25.4.1952,10418,,,,,de,25.4.1952,,,,,,,,Conclu: 25.4.1952; En vigueur: 1.4.1952.,Treaty (Acc),Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Trade relations,,,,,,,,,
19.7.1952,10419,,,,,de,19.7.1952,,,,,,,,"Conclu: 19.7.1952; Echange ratifications: 22.4.1953; En vigueur: 22.4.1953; Message du CF: 5.9.1952; Publié FF/BBl: 1952, III, 45/45.",Treaty (Acc),Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Trade relations,,,,,,,,,
26.8.1952,10420,,,,,de,26.8.1952,,http://dodis.ch/2591,,,,,,"Conclu: 26.8.1952; Echange ratifications: 19.3.1953; En vigueur: 19.3.1953; Message du CF: 28.8.1952; Publié FF/BBl: 1952, III, 1/1.",Treaty (Acc),Germany,Liechtenstein,West Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Swiss financial market,Financial relations,Washington Agreement (1946),,,,,,,
6.10.1953,10421,,,,,de,6.10.1953,,,,,,,,"Conclu: 6.10.1953; Echange ratifications: 21.10.1955; En vigueur: 21.10.1955; Message du CF: 15.2.1955, Publié FF/BBl: 1955, I, 278/270.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (General),Federal Republic of Germany (Economy),Transit and transport,Environmental issues,,,,,,,,
10.11.1953,10422,,,,,de,10.11.1953,,,,,,,,Conclu: 10.11.1953; En vigueur: 1.10.1953.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Trade relations,,,,,,,,,
10.11.1953,10423,,,,,de,10.11.1953,,http://dodis.ch/10629,,,,,,Conclu: 10.11.1953; En vigueur: 1.12.1953.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Financial relations,,,,,,,,,
19.11.1953,10424,,,,,de,19.11.1953,,,,,,,,Conclu: 19.11.1953; En vigueur: 1.12.1952,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (General),Federal Republic of Germany (Politics),Swiss policy towards foreigners,,,,,,,,,
25.10.1954,10425,,,,,de,25.10.1954,,,,,,,,Conclu: 25.10.1954; Echange ratifications: 28.12.1954; En vigueur: 1.1.1955.,Treaty (Acc),Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss policy towards foreigners,Federal Republic of Germany (General),Federal Republic of Germany (Politics),,,,,,,,,
2.12.1954,10426,,,,,de,2.12.1954,,http://dodis.ch/30571,,,,,,Conclu: 2.12.1954; En vigueur: 1.10.1954. Gilt auch für Liechtenstein und Land Berlin.,Treaty (Acc),Germany,Liechtenstein,West Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Trade relations,Federal Republic of Germany (General),,,,,,,,,
16.7.1956,10427,,,,,de,16.7.1956,,,,,,,,"Conclu: 16.7.1956; En vigueur: 29.5.1957; Message du CF 12.10.1956, publié FF/BBl: 1956, II, 437/439; approuvé AF/BB: 18.12.1956 (publié RO/AS 1957, 397/397).",Treaty (Acc),Austria,Belgium,Berlin,Germany,Liechtenstein,Netherlands (the),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,Oerlikon-Bührle Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Financial relations,Trade relations,,,,,,,,
8.10.1952,10428,,,,,de,8.10.1952,,,,,,,,Conclu: 8.10.1952; En vigueur: 1.9.1953.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Others),Federal Republic of Germany (General),,,,,,,,,,
6.6.1956,10429,,,,,de,6.6.1956,,,,,,,,Conclu: 6.6.1956; Echange ratifications: 14.6.1960; En vigueur: 1.9.1960.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Others),Federal Republic of Germany (General),,,,,,,,,,
17.6.1959,10430,,,,,de,17.6.1959,,,,,,,,Conclu: 17.6.1959; Echange ratifications: 18.7.1960; En vigueur: 18.7.1960.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Trade relations,European Payments Union (1950–1958),,,,,,,,
6.6.1951,10431,,,,,de,6.6.1951,,,,,,,,Conclu: 6.6.1951; En vigueur: 1.7.1951.,Treaty (Acc),Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Transit and transport,Trade relations,,,,,,,,
25.4.1952,10432,,,,,de,25.4.1952,,http://dodis.ch/9725,,,,,,Conclu: 25.4.1952; Echange ratifications: 13.11.1952; En vigueur: 1.7.1952.,Treaty (Acc),Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Trade relations,Economic relations,,,,,,,,
4.12.1953,10433,,,,,de,4.12.1953,,http://dodis.ch/9725,,,,,,"Ursprüngliche Signatur: KI 1383, heute abgelegt unter KI 1373/3.",Treaty (Acc),Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Trade relations,,,,,,,,,
11.12.1953,10434,,,,,de,11.12.1953,,,,,,,,Conclu: 11.12.1953; En vigueur: 11.12.1953.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Financial relations,,,,,,,,,
29.1.1955,10435,,,,,de,29.1.1955,,,,,,,,Conclu: 29.1.1955.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Trade relations,,,,,,,,,
14.1.1966,10436,,,,,de,14.1.1966,,,,,,,,Conclu: 14.1.1966.,Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Trade relations,,,,,,,,,
16.11.1955,10437,,,,,de,16.11.1955,,http://dodis.ch/9725,,,,,,Conclu: 16.11.1955; Echange ratifications: 7.12.1956; En vigueur: 17.12.1956.,Treaty (Acc),Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Trade relations,,,,,,,,,
16.11.1955,10438,,,,,de,16.11.1955,,,,,,,,"Conclu: 16.11.1955, in Kraft: 1.10.1955.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Trade relations,,,,,,,,,
6.7.1956,10440,,,,,de,6.7.1956,,,,,,,,"Conclu: 6.7.1956; Echange ratifications: 9.9.1957; En vigueur: 9.10.1957; Message du CF: 2.11.1956; publié FF/BBl 1956, II, 625/609.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Financial relations,,,,,,,,,
20.3.1959,10441,,,,,de,20.3.1959,,,,,,,,"Conclu: 20.3.1959; Echange ratifications: 25.8.1959; En vigueur: 25.9.1959; Message du CF: 3.4.1959; publié FF/BBl 1959 I, 1025/1021.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Financial relations,,,,,,,,,
9.9.1957,10442,,,,,de,9.9.1957,,,,,,,,"Conclu: 9.9.1957; Echange ratifications: 20.3.1959; En vigueur: 20.4.1959; Message du CF: 27.9.1957; publié FF/BBl 1957 II, 603/597.",Treaty (Acc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#null; CH-BAR#null; CH-BAR#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Republic of Germany (Economy),Federal Republic of Germany (General),Financial relations,,,,,,,,,
